transaction_id,user_id,timestamp,amount,merchant_type,location,hour,day_of_week,is_weekend,is_late_night,amount_vs_avg,is_home_city,is_known_merchant,fraud_pattern,is_fraud
77a7a029-91c7-4273-b2de-8d706777b3dc,U0199,2024-11-21T12:12:00,660.98,Casino,Hyderabad,12,3,0,0,8.368,1,1,none,0
5feafe6e-7563-4b5c-95d0-cab519cb142c,U0231,2024-08-13T19:05:00,93.52,Restaurants,Bangalore,19,1,0,0,1.667,1,1,none,0
0b026a73-ddf2-4463-b4e2-a36783bf7d0f,U0148,2024-08-24T08:46:00,150.78,Online Retail,Mumbai,8,5,1,0,0.714,1,1,none,0
c4064a2f-faa5-48f7-b8f3-abf3cf011386,U0245,2024-11-23T09:00:00,36.97,Restaurants,Hyderabad,9,5,1,0,1.15,1,1,none,0
1d265493-5c10-4c47-9147-598ee4337cc6,U0108,2024-10-11T06:03:00,3079.55,Travel,Delhi,6,4,0,0,17.467,1,1,card_not_present,1
29b6d1b8-73d0-4587-a419-041c7d843405,U0171,2024-08-09T17:54:00,993.85,Travel,Chennai,17,4,0,0,7.727,1,1,none,0
bd3103e4-5db9-4575-b763-394afe2789ea,U0001,2024-01-25T22:27:00,36.76,Online Retail,Bangalore,22,3,0,0,0.938,1,1,none,0
84b94d89-c195-48a8-b2b1-e76d5dffc337,U0153,2024-05-11T22:26:00,47.09,Pharmacy,Chennai,22,5,1,0,0.772,1,1,none,0
9becdbcd-fbb7-4411-9eac-ead5eeebda8b,U0067,2024-12-06T19:10:00,84.62,Grocery,Singapore,19,4,0,0,1.361,0,1,none,0
2be78b1c-e527-440c-b6c2-f7417001ab04,U0084,2024-12-10T13:29:00,1030.61,Travel,Bangalore,13,1,0,0,29.802,1,1,none,0
53d409e7-e63d-466e-bee2-2e1ecf1b9b58,U0219,2024-02-24T10:47:00,1.0,Electronics,Delhi,10,5,1,0,0.019,1,1,none,0
501753d8-b965-490d-8211-fea886958047,U0235,2024-02-10T04:27:00,4104.3,Travel,Chennai,4,5,1,1,76.946,1,1,late_night_high_value,1
9a9aeb2a-fb57-4b9d-83b1-8b0c59760006,U0137,2024-10-06T18:23:00,35.89,Restaurants,Mumbai,18,6,1,0,0.204,1,1,none,0
0fb2de53-41f7-4bbb-a29d-19a29e5a0f4b,U0197,2024-01-25T11:59:00,48.7,Pharmacy,Bangalore,11,3,0,0,0.742,1,1,none,0
d82781ca-716d-4c06-9a97-62a2f98ad3ce,U0055,2024-06-07T12:19:00,1649.18,Luxury Goods,Chennai,12,4,0,0,30.543,1,1,none,0
7c8d3a92-5b10-4303-912c-80e056907685,U0092,2024-08-21T22:14:00,49.73,Gas Station,Bangalore,22,2,0,0,0.775,1,1,none,0
303aa685-f152-4a69-9327-439914567e10,U0081,2024-04-09T17:59:00,46.16,Gas Station,Mumbai,17,1,0,0,0.871,1,1,none,0
86fc3384-6b7b-4f26-88ec-f7a249cedbbf,U0011,2024-08-14T08:26:00,1.0,Luxury Goods,Delhi,8,2,0,0,0.006,1,1,none,0
0b3c29ae-2f89-4a5e-8dd0-1838595738b0,U0235,2024-01-07T13:06:00,60.64,Restaurants,Chennai,13,6,1,0,1.137,1,1,none,0
19172cd3-2c0e-4026-b987-ddc8296cd03c,U0028,2024-03-30T23:45:00,2619.34,Luxury Goods,Hyderabad,23,5,1,0,20.915,0,1,none,0
a87ef082-57ed-43d7-b079-ecaf5e17da9a,U0171,2024-04-17T16:15:00,61.78,Restaurants,Chennai,16,2,0,0,0.48,1,1,none,0
084d58a6-361a-4f6e-9e53-36eb4ae6eba6,U0150,2024-08-27T09:51:00,4026.49,Luxury Goods,Chennai,9,1,0,0,50.783,1,1,none,0
23cef7f6-3fe0-4be2-9a54-e4a87d09bed2,U0153,2024-10-04T13:51:00,4443.8,Luxury Goods,Chennai,13,4,0,0,72.843,1,1,none,0
e2d6f22d-0d3f-4359-be23-236221730e9d,U0176,2024-09-14T20:56:00,4571.47,Luxury Goods,Bangalore,20,5,1,0,14.358,1,1,none,0
5e4f0ed9-8b67-4026-b3d7-93235604dd5b,U0165,2024-01-25T07:47:00,52.54,Restaurants,Chennai,7,3,0,0,1.202,1,0,velocity_fraud,1
2e832c62-00c7-4907-90c3-66e569abf784,U0247,2024-02-08T17:19:00,456.16,Online Retail,Mumbai,17,3,0,0,1.166,0,0,account_takeover,1
36f8d0b1-2d76-4f86-9b83-78b5f57429d0,U0128,2024-07-10T16:06:00,283.17,ATM,Delhi,16,2,0,0,5.248,1,0,card_not_present,1
49827c26-700d-46c6-8c06-1a11f96ba43f,U0105,2024-12-27T11:47:00,38.44,Restaurants,Hyderabad,11,4,0,0,0.503,1,1,none,0
ba370cb5-9443-431a-8c5f-16c5323c7ac5,U0171,2024-04-08T12:41:00,51.24,Grocery,Chennai,12,0,0,0,0.398,1,1,none,0
0bd3a133-706f-494b-a9ea-4aae383c0f11,U0112,2024-12-09T15:03:00,59.72,Grocery,Hyderabad,15,0,0,0,1.067,1,1,none,0
6daa7c35-8c23-4e34-9da1-65cb43087ed0,U0155,2024-09-23T10:06:00,729.71,Electronics,Hyderabad,10,0,0,0,1.971,1,1,none,0
3550e099-bd5f-442b-8af5-dbed6bdca7c3,U0031,2024-02-15T15:16:00,839.75,Travel,Hyderabad,15,3,0,0,12.913,1,1,none,0
0b03f700-b2fd-4efc-8da4-180c7a0834f3,U0174,2024-07-25T20:02:00,55.96,Restaurants,Hyderabad,20,3,0,0,1.728,1,1,none,0
42735244-a156-452d-8d84-4c5e48928f75,U0237,2024-08-12T11:20:00,31.64,Pharmacy,Bangalore,11,0,0,0,0.4,1,1,none,0
fdba9475-2dc5-4e92-90fa-57db5a93eb33,U0095,2024-05-20T08:00:00,752.95,Casino,Hyderabad,8,0,0,0,26.621,1,1,none,0
94170e5b-0146-411d-a51f-b5d7110f5d41,U0077,2024-10-09T23:27:00,146.22,ATM,Bangalore,23,2,0,0,1.431,1,1,none,0
113fd8e7-43bf-4bf6-b06b-0c3cfab91463,U0181,2024-12-03T19:25:00,65.9,Restaurants,Bangalore,19,1,0,0,0.614,1,1,none,0
52dbf0fe-a615-4dc6-b2f7-3529bb51314f,U0233,2024-03-10T20:52:00,18.94,Pharmacy,Hyderabad,20,6,1,0,0.08,1,1,none,0
fbcb28a0-d158-4c2b-b930-abfec734a9fd,U0239,2024-02-03T09:14:00,2296.0,Luxury Goods,Dubai,9,5,1,0,38.958,0,1,none,0
38983249-cb5d-40c3-9534-3fa8bbf217ee,U0075,2024-09-01T21:15:00,1.0,Luxury Goods,Bangalore,21,6,1,0,0.006,0,1,none,0
629a8949-7712-4633-940f-8f37a37d0bfd,U0103,2024-01-28T10:18:00,37.77,Restaurants,Chennai,10,6,1,0,0.233,1,1,none,0
61e34996-cb18-4caa-b100-31952a9cd0a2,U0161,2024-01-25T08:53:00,262.24,Online Retail,Delhi,8,3,0,0,5.204,1,1,none,0
7b4cf5af-eea9-49a8-9a03-ca74547d643c,U0035,2024-09-23T07:55:00,67.85,Restaurants,Bangalore,7,0,0,0,0.305,1,0,card_not_present,1
278fb735-40ab-410e-9e27-d3a940e8d3d3,U0001,2024-08-03T21:22:00,38.9,Online Retail,Bangalore,21,5,1,0,0.993,1,1,none,0
f06fd8f0-6ee0-488d-9cd3-de4902169e77,U0025,2024-03-10T20:54:00,514.58,Casino,Delhi,20,6,1,0,7.577,1,1,none,0
0d6ad33e-3f25-4b51-a30b-16c98ff19e80,U0175,2024-10-03T13:18:00,113.1,ATM,Mumbai,13,3,0,0,1.094,1,1,none,0
c04585aa-d679-4347-be58-136869ae6aed,U0232,2024-06-19T18:02:00,50.89,Gas Station,Mumbai,18,2,0,0,0.439,1,1,none,0
222bbb03-1724-4d5e-a10e-56be9807013d,U0045,2024-05-19T20:05:00,2434.04,Luxury Goods,Hyderabad,20,6,1,0,22.7,1,1,none,0
a0596d3b-9de6-4adf-97c3-f5c5588e3f5d,U0157,2024-01-22T14:13:00,300.48,Electronics,Hyderabad,14,0,0,0,1.521,1,1,none,0
4526ece5-6032-4fd0-9212-4abedff7b5fc,U0171,2024-12-08T15:36:00,96.89,Grocery,Chennai,15,6,1,0,0.753,1,1,none,0
5739a909-1f33-4635-beab-2ddb185dff43,U0071,2024-02-15T23:49:00,69.21,Gas Station,Tokyo,23,3,0,0,1.904,0,1,none,0
ed122ef7-217f-4500-a0f9-ee31d23cfe75,U0230,2024-09-02T20:37:00,626.26,Luxury Goods,Delhi,20,0,0,0,22.433,0,1,none,0
359ae086-7b3a-4290-8551-5c6dc01d3881,U0058,2024-09-27T14:32:00,846.42,Electronics,Hyderabad,14,4,0,0,18.797,1,1,none,0
7e96a607-2ca4-4273-a2b7-47fc6862ac61,U0236,2024-04-28T14:44:00,43.71,ATM,Chennai,14,6,1,0,2.706,1,1,none,0
935a4103-434c-4e5f-b117-8980e8794c59,U0108,2024-08-21T11:19:00,386.88,Casino,Delhi,11,2,0,0,2.194,1,1,none,0
32130315-4578-4261-a02d-d15b44e6e559,U0221,2024-10-03T09:57:00,2095.97,Luxury Goods,Delhi,9,3,0,0,19.178,1,1,none,0
6c6d335c-fa03-4236-aa0f-dc8312eeae1f,U0230,2024-11-05T11:20:00,55.53,Restaurants,Chennai,11,1,0,0,1.989,1,1,none,0
32fd9b60-0e93-4f36-bf0d-1250da2f950f,U0214,2024-01-03T12:13:00,331.95,Casino,Delhi,12,2,0,0,4.793,1,1,none,0
978e2cad-e01e-4e73-9d45-98c89be1cedc,U0184,2024-03-14T18:39:00,1.0,Casino,London,18,3,0,0,0.008,0,1,none,0
a71d8520-baf6-4696-9b57-e2b5ad7dbd2f,U0017,2024-03-15T14:00:00,83.98,Grocery,Chennai,14,4,0,0,2.009,1,1,none,0
e332c302-8dd7-4ef1-938b-c39f1e20a915,U0229,2024-09-10T19:59:00,663.4,Electronics,Delhi,19,1,0,0,9.275,1,1,none,0
a8909f1a-bfa9-4cd9-87d4-80a3e776079c,U0195,2024-10-20T20:21:00,1095.66,Travel,Chennai,20,6,1,0,24.901,1,1,none,0
03539bdc-dd37-480a-9b15-072c511c1495,U0214,2024-10-30T20:18:00,591.31,Electronics,Delhi,20,2,0,0,8.538,1,1,none,0
bcf020cc-0257-4bf8-9cbe-f9e29191c8ed,U0236,2024-03-18T12:07:00,68.45,Gas Station,Chennai,12,0,0,0,4.237,1,1,none,0
90bce71a-f601-4fa8-80f2-8571b75892f5,U0119,2024-07-23T19:18:00,32.66,Restaurants,Mumbai,19,1,0,0,0.439,1,1,none,0
4d732a2f-9b9e-4da4-a40b-f2fb3776ff3e,U0138,2024-09-28T08:25:00,610.94,Casino,Mumbai,8,5,1,0,1.374,1,1,none,0
e23f8a8b-78d0-4da9-ae33-3019a481cb65,U0072,2024-12-05T18:38:00,320.95,ATM,Chennai,18,3,0,0,7.44,1,1,none,0
1f29bfa9-0bab-4a18-a368-b9c8361a6903,U0159,2024-10-04T20:34:00,87.45,Grocery,Delhi,20,4,0,0,2.507,1,1,none,0
6d0d5330-d71d-4fd0-bb43-9231b9609cd0,U0042,2024-03-10T17:42:00,30.65,Pharmacy,Tokyo,17,6,1,0,0.58,0,1,none,0
78c818b8-3bb4-47b8-a667-c9d59298a249,U0059,2024-06-20T17:20:00,116.11,ATM,Chennai,17,3,0,0,0.594,1,1,none,0
85e4e0a4-72e1-46d7-8473-17311eade520,U0235,2024-12-10T17:15:00,843.0,Travel,Chennai,17,1,0,0,15.804,1,1,none,0
beffb989-d711-499a-aade-c1bef09de067,U0189,2024-12-18T15:45:00,1222.19,Travel,Bangalore,15,2,0,0,3.624,1,1,none,0
b2dd2dfd-ecec-4a74-b9eb-d92a18d5e9b6,U0093,2024-03-28T20:49:00,89.91,Online Retail,Hyderabad,20,3,0,0,1.065,1,1,none,0
6c42e23e-e397-48e3-880b-a90b284a59c2,U0222,2024-03-25T13:00:00,223.46,ATM,Delhi,13,0,0,0,2.155,1,1,none,0
b9752593-34a3-4e21-bb80-b3cc5b360465,U0160,2024-07-31T08:18:00,68.21,Restaurants,Hyderabad,8,2,0,0,1.64,1,1,none,0
df92248d-01a7-4d5c-8995-fa85ca2e2790,U0233,2024-04-19T11:57:00,70.23,Pharmacy,Chennai,11,4,0,0,0.297,0,1,none,0
183fa91e-b9c1-4012-b2cc-2a29fd73b4ee,U0024,2024-02-23T10:19:00,59.48,Grocery,Hyderabad,10,4,0,0,0.931,1,1,none,0
57809217-eae6-4c28-b5cc-9ab66494da2a,U0059,2024-04-27T22:57:00,1077.0,Electronics,Chennai,22,5,1,0,5.514,1,1,none,0
704c1618-363b-4997-a1b4-775b963c583c,U0232,2024-05-11T14:43:00,422.92,Casino,Mumbai,14,5,1,0,3.65,1,1,none,0
616c2a73-e17d-4f10-b2d3-a1f24cf5510a,U0144,2024-08-08T16:31:00,290.84,Travel,Mumbai,16,3,0,0,6.191,1,1,none,0
a9702378-daff-40c6-9495-ef3e66072618,U0085,2024-10-29T17:12:00,35.42,ATM,Bangalore,17,1,0,0,0.267,1,1,none,0
3d822112-4b8f-4c81-b6e1-3f60eb4aefd6,U0115,2024-09-25T07:55:00,113.28,Casino,Bangalore,7,2,0,0,1.922,1,1,none,0
925c1932-11ee-4cdc-8790-bdbd73495175,U0248,2024-06-25T12:11:00,50.64,Restaurants,New York,12,1,0,0,0.055,0,1,none,0
065a0110-2b9d-4cf3-beb0-46c9ce6fa041,U0025,2024-02-03T22:18:00,49.7,Restaurants,Delhi,22,5,1,0,0.732,1,1,none,0
6533c3c1-6383-4957-958d-7fb2e1c7c175,U0174,2024-02-20T17:57:00,212.9,ATM,Chennai,17,1,0,0,6.574,0,1,none,0
7eb7bd9a-6e30-4c36-8109-7ac50873ef6e,U0187,2024-07-25T21:09:00,96.83,Online Retail,Delhi,21,3,0,0,2.865,1,1,none,0
d8f3ed3a-14b3-4b05-b1d8-46a6eb771052,U0165,2024-08-29T03:54:00,759.62,Electronics,Chennai,3,3,0,1,17.377,1,1,unusual_amount,1
4ce18662-dd76-4d07-88ec-ba162b29d0f3,U0128,2024-01-10T20:53:00,147.73,Online Retail,Delhi,20,2,0,0,2.738,1,1,none,0
09faa218-7808-44e6-b5ec-5ce876754dcb,U0226,2024-08-17T20:33:00,1894.98,Luxury Goods,Delhi,20,5,1,0,2.809,1,1,none,0
d70c5e63-4b31-48b4-9e86-46bd33b93dca,U0066,2024-04-17T16:33:00,67.23,Pharmacy,Mumbai,16,2,0,0,0.987,1,1,none,0
b4d39295-0d24-41c1-a1ce-1d94175a4f74,U0099,2024-08-09T15:12:00,141.86,Online Retail,Dubai,15,4,0,0,3.252,0,1,none,0
89d88933-39f9-497a-a135-1d24b0b221ee,U0173,2024-09-12T14:31:00,64.62,Gas Station,Mumbai,14,3,0,0,1.914,1,1,none,0
8d46e461-cd14-4937-a59f-48b361d607ab,U0136,2024-10-15T14:14:00,1034.42,Casino,Mumbai,14,1,0,0,8.942,1,1,none,0
aa0edf0c-a5e7-4a22-bad3-c7c71f4f6a6d,U0207,2024-10-12T10:25:00,1.0,Luxury Goods,Chennai,10,5,1,0,0.029,1,1,none,0
f67fee81-108a-4cb0-bd8f-3e5cdaad72c7,U0132,2024-10-11T18:55:00,1.0,Casino,Bangalore,18,4,0,0,0.007,1,1,none,0
e7d03812-7068-46e6-82fa-b8667755ae70,U0181,2024-02-06T19:33:00,80.66,Grocery,Bangalore,19,1,0,0,0.752,1,1,none,0
dace9fe6-5ce8-4e49-b90d-532dfb167623,U0202,2024-02-13T16:20:00,114.29,Pharmacy,Chennai,16,1,0,0,1.181,1,1,card_not_present,1
70b597b9-5c97-4ca1-9ad3-d2c18d15a946,U0121,2024-01-20T13:25:00,1233.68,Luxury Goods,Delhi,13,5,1,0,11.874,1,1,none,0
05f64dd0-0581-4257-8ab5-7c87626eb22b,U0137,2024-11-14T14:31:00,3315.25,Luxury Goods,Mumbai,14,3,0,0,18.836,1,1,none,0
c172a2ba-c08e-4f78-ab5e-0820e8374d22,U0171,2024-07-03T16:53:00,104.81,Grocery,Chennai,16,2,0,0,0.815,1,1,none,0
f2a54289-9cd7-444b-b5e5-98ddfedc0e60,U0071,2024-08-02T18:34:00,328.86,ATM,Bangalore,18,4,0,0,9.046,1,1,none,0
d86b87f7-3b32-412d-a950-5c6635e1d1b5,U0009,2024-04-12T17:23:00,139.52,Grocery,Hyderabad,17,4,0,0,3.067,1,1,none,0
dee52b81-c3fd-450a-ae45-be0a04f6dfb7,U0147,2024-05-10T19:06:00,69.85,Restaurants,Bangalore,19,4,0,0,0.868,1,1,none,0
5b0e0349-7cdc-4888-83c4-0feefda451f8,U0198,2024-07-05T08:22:00,121.53,Electronics,Bangalore,8,4,0,0,1.356,0,1,none,0
daea37aa-66a3-4437-8dc3-a134ca3552c8,U0111,2024-06-16T21:46:00,91.38,Electronics,Bangalore,21,6,1,0,0.839,1,1,none,0
31605bc7-2a0c-4ee1-bd00-ac0746db3935,U0026,2024-02-06T08:15:00,27.14,Grocery,Mumbai,8,1,0,0,0.197,1,1,none,0
2d2316e4-bd75-48a9-a4cc-dedc1d7618a8,U0123,2024-08-17T10:38:00,2977.62,Luxury Goods,Hyderabad,10,5,1,0,11.151,1,1,none,0
e172d455-89be-488f-b65d-c905fe1db52d,U0161,2024-04-28T20:35:00,665.88,Travel,Delhi,20,6,1,0,13.214,1,1,none,0
c170a26c-63c6-49d5-ab96-430a28e0f8af,U0212,2024-12-28T14:52:00,1.0,Restaurants,Bangalore,14,5,1,0,0.011,1,1,none,0
a1f123bc-c9eb-4022-8db3-e4a01805afd5,U0248,2024-11-15T21:22:00,264.93,ATM,Hyderabad,21,4,0,0,0.288,1,1,none,0
d6f8bcec-9352-4265-9433-421e21cc7ee5,U0194,2024-01-28T14:59:00,25.25,Pharmacy,Delhi,14,6,1,0,0.68,1,1,none,0
34fcaac4-da89-4299-9971-54984ac93d61,U0089,2024-12-25T17:02:00,313.79,Luxury Goods,Hyderabad,17,2,0,0,2.439,1,1,none,0
a525c6e1-143a-450e-992b-66fb4b4117e7,U0235,2024-07-19T18:48:00,3590.49,Luxury Goods,Chennai,18,4,0,0,67.314,1,1,none,0
8c461840-bad4-473a-9b10-f37b98e1c070,U0003,2024-11-04T17:02:00,18.55,Restaurants,Hyderabad,17,0,0,0,0.097,1,1,none,0
9f0b9923-5839-4afc-bf7c-4b05375b6f4b,U0235,2024-10-28T02:34:00,3086.32,Casino,Chennai,2,0,0,1,57.862,1,0,late_night_high_value,1
30b7290c-629c-467f-ad26-449c0e12a172,U0113,2024-06-21T22:03:00,134.9,Grocery,Chennai,22,4,0,0,4.765,1,0,card_not_present,1
59385d3b-3cbb-4ffd-ac9a-31628c6b3a01,U0049,2024-05-19T12:04:00,381.48,Travel,Mumbai,12,6,1,0,4.015,1,1,none,0
824931ca-8df2-4cb1-b973-15fe3d1768f7,U0145,2024-10-17T10:03:00,45.2,Gas Station,Delhi,10,3,0,0,0.7,1,1,none,0
1555280a-1d6f-4fc0-a98e-d336f869c079,U0132,2024-11-17T17:05:00,1.0,Online Retail,Bangalore,17,6,1,0,0.007,1,1,none,0
271267ad-3a1f-44cc-9e09-28080d413794,U0057,2024-04-05T09:33:00,115.12,Online Retail,Bangalore,9,4,0,0,0.387,1,1,none,0
9b5fa4ca-f75e-4c01-ba09-6525df964523,U0008,2024-09-09T21:07:00,34.34,Pharmacy,Chennai,21,0,0,0,0.387,1,1,none,0
9279348f-f2f1-4938-961c-bdc864a7848f,U0163,2024-02-04T22:10:00,67.63,Gas Station,Delhi,22,6,1,0,1.449,1,1,none,0
38d997d8-26e2-4572-b668-eb363c70e05a,U0037,2024-01-30T01:22:00,4162.33,Luxury Goods,London,1,1,0,1,90.555,0,0,location_mismatch,1
c7ecddad-01f8-4ebd-8754-66a81f632b3f,U0063,2024-11-12T17:17:00,101.21,Online Retail,Mumbai,17,1,0,0,0.703,1,1,none,0
d478bde5-9fbd-472f-ab61-e95973d34edb,U0061,2024-12-18T20:04:00,218.96,Online Retail,Bangalore,20,2,0,0,3.18,1,1,none,0
e5a6e648-d775-4dbd-9668-1f070a9b66e7,U0238,2024-10-27T09:53:00,87.22,Gas Station,Mumbai,9,6,1,0,2.267,1,1,none,0
bb45ddc2-4999-49e2-b56d-1eef4f3eb4e3,U0081,2024-11-25T09:57:00,56.11,Grocery,Mumbai,9,0,0,0,1.059,1,1,none,0
23de4a02-99a9-4d23-99ef-5db414493171,U0241,2024-01-02T20:36:00,65.54,Gas Station,Hyderabad,20,1,0,0,0.785,0,0,account_takeover,1
e0fd7c83-f2b5-4d34-bcd7-008d4315f4c4,U0094,2024-03-10T16:30:00,1360.5,Travel,Chennai,16,6,1,0,58.293,1,1,none,0
b8aaa015-cd1b-42c4-99ff-2304b28ec527,U0103,2024-11-15T14:36:00,30.74,ATM,Chennai,14,4,0,0,0.189,1,1,none,0
0605bb1d-73fb-4e67-bc12-0ce90fc3370c,U0053,2024-11-24T11:46:00,1.0,Online Retail,Singapore,11,6,1,0,0.014,0,1,none,0
ec35f7d6-79e7-48c8-b440-f36f326dee00,U0169,2024-02-22T20:07:00,709.68,Casino,Delhi,20,3,0,0,8.145,1,1,none,0
ffc889e8-4311-424f-aa87-cc654a63aefa,U0144,2024-11-09T01:52:00,2254.19,Luxury Goods,Mumbai,1,5,1,1,47.985,1,0,late_night_high_value,1
f9494fbe-0264-4074-a40f-e1bebc006af1,U0154,2024-08-21T19:23:00,46.52,Pharmacy,Mumbai,19,2,0,0,0.54,1,1,none,0
11098371-5bba-446a-a3b9-d3c68366e5f3,U0079,2024-03-13T12:10:00,162.91,Electronics,Dubai,12,2,0,0,2.318,0,1,none,0
93833b50-b872-4d00-b8bd-01c226b39be7,U0098,2024-05-25T21:42:00,15.41,Restaurants,Delhi,21,5,1,0,0.124,1,1,none,0
fc7178ff-4f77-4b73-87f0-51e7e66ad22d,U0062,2024-11-14T16:58:00,90.75,ATM,Mumbai,16,3,0,0,0.885,1,1,none,0
59ae0891-e724-4da6-b39e-0e4a82504bdc,U0040,2024-08-21T15:10:00,1.0,Online Retail,Bangalore,15,2,0,0,0.006,1,1,none,0
3190c201-c78a-4a8f-a624-0c7503182006,U0210,2024-08-13T14:49:00,2258.98,Luxury Goods,Delhi,14,1,0,0,12.061,1,1,none,0
aa832d1c-786e-425d-b6e6-c03d88e33d05,U0048,2024-11-16T07:31:00,22.04,Gas Station,Tokyo,7,5,1,0,0.142,0,1,none,0
68f144bf-780d-4ce5-a48d-b5661f84a4b4,U0136,2024-04-17T19:29:00,405.66,Casino,Mumbai,19,2,0,0,3.507,1,1,none,0
6361fb65-4ee2-493a-b23d-306450b2c5a5,U0187,2024-07-12T12:43:00,371.41,Travel,Delhi,12,4,0,0,10.989,1,1,none,0
7c95d63e-f135-41ec-94aa-3fd79a9d0a25,U0174,2024-05-03T18:36:00,1.0,Electronics,Hyderabad,18,4,0,0,0.031,1,1,none,0
63647463-340a-4021-b004-b0b719048764,U0072,2024-10-30T14:45:00,137.7,ATM,Chennai,14,2,0,0,3.192,1,1,none,0
8d327bb2-569c-4363-bd3a-6508d0989b07,U0213,2024-02-22T11:06:00,58.67,Grocery,Mumbai,11,3,0,0,0.96,1,1,none,0
9cd6f8ad-60d7-4979-8b16-a39971eeb953,U0228,2024-08-12T08:00:00,19.25,Gas Station,Bangalore,8,0,0,0,0.423,1,1,none,0
e65cc81d-226e-4d55-a8e3-98a8ed6b078d,U0095,2024-07-28T07:52:00,4795.09,Luxury Goods,Tokyo,7,6,1,0,169.531,0,0,location_mismatch,1
e6278f84-a6d1-4e57-b806-6f13a91a6aa4,U0137,2024-08-12T15:47:00,192.12,Online Retail,Mumbai,15,0,0,0,1.092,1,1,none,0
b04dce3f-cbb4-4cab-ba93-9a8aad1a87cd,U0148,2024-03-15T17:02:00,110.19,Grocery,Mumbai,17,4,0,0,0.522,1,1,none,0
9945a8c0-103c-4a67-86fc-dc1d4f133b26,U0089,2024-07-31T08:08:00,85.68,Gas Station,Hyderabad,8,2,0,0,0.666,1,1,none,0
1922c7ca-3959-4c48-9781-0f6b95509bdb,U0009,2024-02-23T10:21:00,47.89,Grocery,Hyderabad,10,4,0,0,1.053,1,1,none,0
7bf7c725-d718-4d5c-bf82-9616b4246fe0,U0207,2024-02-03T13:29:00,1665.03,Travel,Mumbai,13,5,1,0,49.04,0,1,location_mismatch,1
7872dc97-fbe0-4f9f-9e6b-57777d3508a8,U0146,2024-06-10T20:19:00,77.06,Pharmacy,Bangalore,20,0,0,0,1.397,1,1,none,0
0a54ceea-195b-43e2-9deb-1066fd8d5637,U0186,2024-10-08T16:48:00,10.01,Restaurants,Hyderabad,16,1,0,0,0.096,1,1,none,0
1d04e162-98ce-4cc6-8816-2c679865aa4c,U0122,2024-02-27T07:14:00,86.83,Grocery,Chennai,7,1,0,0,0.809,1,1,none,0
e892a4fa-da1c-4819-b75f-8868bceda35d,U0166,2024-01-30T15:47:00,910.64,Electronics,London,15,1,0,0,4.801,0,1,none,0
ce31659a-e4f9-43e1-9642-3e6dfdb5730f,U0057,2024-10-13T17:14:00,2775.49,Luxury Goods,Delhi,17,6,1,0,9.324,0,1,none,0
b3977f1d-cdb9-473b-81ab-02fd97808104,U0016,2024-02-22T11:30:00,69.13,Restaurants,Bangalore,11,3,0,0,0.572,1,1,none,0
650ebd14-b5a6-4348-9910-51b1008bac33,U0217,2024-04-30T17:58:00,1.0,Online Retail,Mumbai,17,1,0,0,0.004,1,1,none,0
0ca7fa28-7ae3-482e-89e8-945648c7e28b,U0138,2024-08-19T17:31:00,185.9,Online Retail,Mumbai,17,0,0,0,0.418,1,1,none,0
3431ba2a-f719-464e-9fbc-ca8b06feece3,U0234,2024-05-29T10:19:00,294.29,Casino,Dubai,10,2,0,0,5.858,0,1,none,0
72a3ac30-694c-4365-8b64-378c0da8f031,U0015,2024-06-08T13:43:00,116.92,Grocery,Delhi,13,5,1,0,2.583,1,1,none,0
518fbfad-3aa1-42fc-9488-4d91fcbf577d,U0132,2024-09-11T21:44:00,278.08,Casino,Bangalore,21,2,0,0,1.859,1,1,none,0
85d28935-5187-460a-9886-f0c78fb904ed,U0245,2024-07-04T10:39:00,53.25,Restaurants,Hyderabad,10,3,0,0,1.657,1,1,none,0
975ec310-0d1c-4a5c-afce-ffbd6623f13c,U0217,2024-02-19T14:44:00,47.92,Restaurants,Mumbai,14,0,0,0,0.183,1,1,none,0
a0668860-6ca9-405a-b37d-f45362f5a5e6,U0071,2024-10-23T15:54:00,185.37,ATM,Bangalore,15,2,0,0,5.099,1,1,none,0
e410e19c-69b2-48c6-bbeb-058c728f3b5a,U0223,2024-05-04T01:28:00,3953.55,Pharmacy,Mumbai,1,5,1,1,104.572,1,0,late_night_high_value,1
0f169f60-877f-4f1e-b936-3501633ce120,U0200,2024-06-16T13:07:00,9.08,Pharmacy,Chennai,13,6,1,0,0.077,1,1,none,0
f5848720-d648-4b14-b05a-f271fbbbf9fe,U0106,2024-10-15T19:20:00,95.01,Electronics,Chennai,19,1,0,0,2.257,0,1,none,0
f131ea4a-13bb-4e1e-924a-90dfc5ba7d2a,U0066,2024-09-17T16:52:00,56.92,Gas Station,Mumbai,16,1,0,0,0.836,1,1,none,0
7ae69e33-98dd-42df-986c-c86cdc49b7b6,U0148,2024-07-01T14:31:00,34.24,Online Retail,Mumbai,14,0,0,0,0.162,1,1,none,0
e14011ea-7abd-4049-8987-249b623accd7,U0046,2024-11-30T12:55:00,109.51,Online Retail,Mumbai,12,5,1,0,0.606,1,1,none,0
1a236566-b72b-4ef1-bcb7-549e0a567ed8,U0233,2024-07-10T18:10:00,541.0,Electronics,Hyderabad,18,2,0,0,2.29,1,1,none,0
